node_id,wbs,task_name,duration,optimistic_time,pessimistic_time,baseline_start,baseline_end,resource_demand,total_cost
139,1.3.15.34,UT proxy,1.79166666666667,1.43,2.15,2014-03-18 15:00:00,2014-03-20 10:00:00,Employee F[0.50 #1],451.68
140,1.3.15.35,spec wrapper core,1.375,1.1,1.65,2014-03-18 08:00:00,2014-03-19 17:00:00,Employee F[0.50 #1],602.24
141,1.3.15.36,ABAP wrapper core,0.291666666666667,0.23,0.35,2014-03-20 08:00:00,2014-03-20 15:00:00,ABAP,562.5
142,1.3.15.37,UT wrapper core,3.79166666666667,3.03,4.55,2014-03-20 15:00:00,2014-03-24 10:00:00,Employee F[0.50 #1],451.68
143,1.3.15.38,spec proxy,2.375,1.9,2.85,2014-03-18 08:00:00,2014-03-20 17:00:00,Employee F[0.50 #1],903.36
144,1.3.15.39,ABAP proxy,0.375,0.3,0.45,2014-03-21 08:00:00,2014-03-21 17:00:00,ABAP,750.0
145,1.3.15.40,UT proxy,2.0,1.6,2.4,2014-03-24 10:00:00,2014-03-26 10:00:00,Employee F[0.50 #1],602.24
146,1.3.15.41,spec wrapper core,5.375,4.3,6.45,2014-03-21 08:00:00,2014-03-26 17:00:00,Employee F[0.50 #1],1204.48
147,1.3.15.42,ABAP wrapper core,1.16666666666667,0.93,1.4,2014-03-27 08:00:00,2014-03-28 12:00:00,ABAP,1125.0
148,1.3.15.43,UT wrapper core,5.95833333333333,4.77,7.15,2014-03-28 13:00:00,2014-04-03 12:00:00,Employee F[0.50 #1],1204.48
149,1.3.15.44,content,0.0833333333333333,0.07,0.1,2014-03-20 10:00:00,2014-03-20 12:00:00,Employee G,150.56
150,1.3.15.45,UT,0.0833333333333333,0.07,0.1,2014-03-20 13:00:00,2014-03-20 15:00:00,Employee G,150.56
151,1.3.15.46,content,0.0833333333333333,0.07,0.1,2014-03-20 15:00:00,2014-03-20 17:00:00,Employee G,150.56
152,1.3.15.47,UT,0.0833333333333333,0.07,0.1,2014-03-21 08:00:00,2014-03-21 10:00:00,Employee G,150.56
153,1.3.15.48,content,0.0833333333333333,0.07,0.1,2014-03-21 10:00:00,2014-03-21 12:00:00,Employee G,150.56
154,1.3.15.49,UT,0.0833333333333333,0.07,0.1,2014-03-21 13:00:00,2014-03-21 15:00:00,Employee G,150.56
155,1.3.15.50,build/technical design,3.0,2.4,3.6,2014-03-17 10:00:00,2014-03-20 10:00:00,Employee I,1806.72
